State_Name,Season,Crop,Area,Production
Uttar Pradesh,Rabi       ,Masoor,84.0,61.0
Uttar Pradesh,Summer     ,Maize,186.0,189.0
Uttar Pradesh,Summer     ,Moong(Green Gram),3672.0,944.0
Uttar Pradesh,Summer     ,Urad,690.0,349.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1597.0,1139.0
Uttar Pradesh,Kharif     ,Cotton(lint),15.0,12.0
Uttar Pradesh,Kharif     ,Maize,7444.0,10587.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),57.0,16.0
Uttar Pradesh,Kharif     ,Rice,20570.0,34018.0
Uttar Pradesh,Kharif     ,Urad,497.0,206.0
Uttar Pradesh,Rabi       ,Gram,2555.0,2876.0
Uttar Pradesh,Rabi       ,Maize,193.0,280.0
Uttar Pradesh,Summer     ,Moong(Green Gram),3287.0,1463.0
Uttar Pradesh,Summer     ,Urad,882.0,455.0
Uttar Pradesh,Whole Year ,Moth,19.0,8.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1354.0,887.0
Uttar Pradesh,Kharif     ,Cotton(lint),4.0,6.0
Uttar Pradesh,Kharif     ,Maize,8366.0,16669.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),84.0,25.0
Uttar Pradesh,Kharif     ,Moth,7.0,2.0
Uttar Pradesh,Kharif     ,Rice,21506.0,34330.0
Uttar Pradesh,Kharif     ,Urad,584.0,243.0
Uttar Pradesh,Rabi       ,Gram,2314.0,2673.0
Uttar Pradesh,Rabi       ,Maize,258.0,418.0
Uttar Pradesh,Rabi       ,Masoor,70.0,57.0
Uttar Pradesh,Rabi       ,Moong(Green Gram),1902.0,797.0
Uttar Pradesh,Rabi       ,Urad,573.0,255.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1535.0,1096.0
Uttar Pradesh,Kharif     ,Cotton(lint),3.0,6.0
Uttar Pradesh,Kharif     ,Maize,9357.0,23018.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),87.0,24.0
Uttar Pradesh,Kharif     ,Moth,1.0,1.0
Uttar Pradesh,Kharif     ,Rice,19184.0,33752.0
Uttar Pradesh,Kharif     ,Urad,792.0,323.0
Uttar Pradesh,Rabi       ,Gram,3379.0,4037.0
Uttar Pradesh,Rabi       ,Maize,437.0,712.0
Uttar Pradesh,Rabi       ,Masoor,59.0,47.0
Uttar Pradesh,Rabi       ,Moong(Green Gram),1544.0,431.0
Uttar Pradesh,Rabi       ,Urad,607.0,189.0
Uttar Pradesh,Kharif     ,Cotton(lint),9.0,6.0
Uttar Pradesh,Kharif     ,Maize,6962.0,7310.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),56.0,16.0
Uttar Pradesh,Kharif     ,Moth,3.0,1.0
Uttar Pradesh,Kharif     ,Rice,13947.0,26639.0
Uttar Pradesh,Kharif     ,Urad,447.0,178.0
Uttar Pradesh,Rabi       ,Gram,1975.0,1521.0
Uttar Pradesh,Rabi       ,Maize,274.0,303.0
Uttar Pradesh,Rabi       ,Masoor,44.0,43.0
Uttar Pradesh,Summer     ,Moong(Green Gram),1040.0,378.0
Uttar Pradesh,Summer     ,Urad,747.0,312.0
Uttar Pradesh,Kharif     ,Arhar/Tur,675.0,654.0
Uttar Pradesh,Kharif     ,Maize,6604.0,11603.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),127.0,30.0
Uttar Pradesh,Kharif     ,Moth,2.0,1.0
Uttar Pradesh,Kharif     ,Rice,13865.0,26784.0
Uttar Pradesh,Kharif     ,Urad,450.0,107.0
Uttar Pradesh,Rabi       ,Gram,1927.0,2897.0
Uttar Pradesh,Rabi       ,Masoor,45.0,41.0
Uttar Pradesh,Summer     ,Maize,421.0,575.0
Uttar Pradesh,Summer     ,Moong(Green Gram),1095.0,437.0
Uttar Pradesh,Summer     ,Urad,739.0,406.0
Uttar Pradesh,Kharif     ,Cotton(lint),10.0,1.0
Uttar Pradesh,Kharif     ,Maize,7987.0,22268.0
Uttar Pradesh,Kharif     ,Rice,14649.0,40988.0
Uttar Pradesh,Rabi       ,Gram,1572.0,1951.0
Uttar Pradesh,Kharif     ,Maize,6288.0,12387.0
Uttar Pradesh,Kharif     ,Rice,14433.0,44381.0
Uttar Pradesh,Rabi       ,Gram,1036.0,1350.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1025.0,868.0
Uttar Pradesh,Kharif     ,Cotton(lint),10.0,2.0
Uttar Pradesh,Kharif     ,Maize,5284.0,12682.0
Uttar Pradesh,Kharif     ,Rice,14989.0,43963.0
Uttar Pradesh,Rabi       ,Gram,1741.0,1444.0
Uttar Pradesh,Rabi       ,Masoor,101.0,91.0
Uttar Pradesh,Summer     ,Maize,586.0,777.0
Uttar Pradesh,Kharif     ,Arhar/Tur,667.0,648.0
Uttar Pradesh,Kharif     ,Cotton(lint),10.0,3.0
Uttar Pradesh,Kharif     ,Maize,8449.0,21680.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),136.0,27.0
Uttar Pradesh,Kharif     ,Rice,16103.0,48905.0
Uttar Pradesh,Kharif     ,Urad,390.0,171.0
Uttar Pradesh,Rabi       ,Gram,770.0,1038.0
Uttar Pradesh,Rabi       ,Masoor,71.0,51.0
Uttar Pradesh,Summer     ,Maize,419.0,602.0
Uttar Pradesh,Summer     ,Moong(Green Gram),1275.0,956.0
Uttar Pradesh,Summer     ,Urad,1079.0,730.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1491.0,1168.0
Uttar Pradesh,Kharif     ,Maize,9153.0,25299.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),159.0,59.0
Uttar Pradesh,Kharif     ,Rice,18713.0,56176.0
Uttar Pradesh,Kharif     ,Urad,51.0,28.0
Uttar Pradesh,Rabi       ,Gram,505.0,508.0
Uttar Pradesh,Rabi       ,Masoor,26.0,23.0
Uttar Pradesh,Summer     ,Maize,584.0,874.0
Uttar Pradesh,Summer     ,Moong(Green Gram),1076.0,613.0
Uttar Pradesh,Summer     ,Urad,1238.0,1168.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1277.0,847.0
Uttar Pradesh,Kharif     ,Cotton(lint),3.0,1.0
Uttar Pradesh,Kharif     ,Maize,8608.0,21589.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),190.0,28.0
Uttar Pradesh,Kharif     ,Rice,16939.0,49513.0
Uttar Pradesh,Kharif     ,Urad,366.0,140.0
Uttar Pradesh,Rabi       ,Gram,709.0,586.0
Uttar Pradesh,Rabi       ,Maize,1.0,3.0
Uttar Pradesh,Rabi       ,Masoor,57.0,46.0
Uttar Pradesh,Summer     ,Maize,804.0,1170.0
Uttar Pradesh,Summer     ,Moong(Green Gram),1399.0,1229.0
Uttar Pradesh,Summer     ,Urad,1199.0,1255.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1308.0,894.0
Uttar Pradesh,Kharif     ,Cotton(lint),23.0,4.0
Uttar Pradesh,Kharif     ,Maize,6475.0,15929.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),194.0,91.0
Uttar Pradesh,Kharif     ,Rice,19919.0,54976.0
Uttar Pradesh,Kharif     ,Urad,386.0,260.0
Uttar Pradesh,Rabi       ,Gram,468.0,914.0
Uttar Pradesh,Rabi       ,Masoor,98.0,86.0
Uttar Pradesh,Summer     ,Maize,542.0,794.0
Uttar Pradesh,Summer     ,Moong(Green Gram),1638.0,1121.0
Uttar Pradesh,Summer     ,Urad,1022.0,805.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1084.0,955.0
Uttar Pradesh,Kharif     ,Cotton(lint),6.0,2.0
Uttar Pradesh,Kharif     ,Maize,7624.0,21889.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),132.0,56.0
Uttar Pradesh,Kharif     ,Rice,25410.0,72164.0
Uttar Pradesh,Kharif     ,Urad,409.0,274.0
Uttar Pradesh,Rabi       ,Gram,390.0,607.0
Uttar Pradesh,Rabi       ,Masoor,31.0,60.0
Uttar Pradesh,Summer     ,Maize,651.0,1076.0
Uttar Pradesh,Summer     ,Moong(Green Gram),973.0,665.0
Uttar Pradesh,Summer     ,Urad,907.0,1281.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1764.0,1986.0
Uttar Pradesh,Kharif     ,Cotton(lint),14.0,3.0
Uttar Pradesh,Kharif     ,Maize,8054.0,21335.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),202.0,102.0
Uttar Pradesh,Kharif     ,Rice,19297.0,54726.0
Uttar Pradesh,Kharif     ,Urad,476.0,316.0
Uttar Pradesh,Rabi       ,Gram,410.0,739.0
Uttar Pradesh,Rabi       ,Masoor,44.0,87.0
Uttar Pradesh,Summer     ,Maize,767.0,1417.0
Uttar Pradesh,Summer     ,Moong(Green Gram),1352.0,1210.0
Uttar Pradesh,Summer     ,Urad,1038.0,966.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1083.0,1366.0
Uttar Pradesh,Kharif     ,Cotton(lint),7.0,2.0
Uttar Pradesh,Kharif     ,Maize,7071.0,22323.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),183.0,59.0
Uttar Pradesh,Kharif     ,Rice,21599.0,59354.0
Uttar Pradesh,Kharif     ,Urad,438.0,195.0
Uttar Pradesh,Rabi       ,Gram,932.0,1755.0
Uttar Pradesh,Rabi       ,Maize,16.0,57.0
Uttar Pradesh,Rabi       ,Masoor,27.0,26.0
Uttar Pradesh,Summer     ,Maize,644.0,1183.0
Uttar Pradesh,Summer     ,Moong(Green Gram),1369.0,806.0
Uttar Pradesh,Summer     ,Rice,1.0,3.0
Uttar Pradesh,Summer     ,Urad,898.0,739.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1373.0,1489.0
Uttar Pradesh,Kharif     ,Cotton(lint),21.0,6.0
Uttar Pradesh,Kharif     ,Maize,9398.0,25572.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),124.0,39.0
Uttar Pradesh,Kharif     ,Rice,23319.0,56619.0
Uttar Pradesh,Kharif     ,Urad,307.0,136.0
Uttar Pradesh,Rabi       ,Gram,472.0,529.0
Uttar Pradesh,Rabi       ,Masoor,31.0,29.0
Uttar Pradesh,Summer     ,Maize,1470.0,2614.0
Uttar Pradesh,Summer     ,Moong(Green Gram),1490.0,1055.0
Uttar Pradesh,Summer     ,Urad,666.0,732.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1741.0,1225.0
Uttar Pradesh,Kharif     ,Maize,9792.0,21219.0
Uttar Pradesh,Kharif     ,Rice,19479.0,52056.0
Uttar Pradesh,Kharif     ,Urad,17.0,7.0
Uttar Pradesh,Rabi       ,Gram,135.0,117.0
Uttar Pradesh,Rabi       ,Masoor,201.0,170.0
Uttar Pradesh,Summer     ,Maize,2.0,3.0
Uttar Pradesh,Summer     ,Moong(Green Gram),512.0,241.0
Uttar Pradesh,Summer     ,Urad,29.0,18.0
Uttar Pradesh,Kharif     ,Arhar/Tur,3537.0,1276.0
Uttar Pradesh,Kharif     ,Cotton(lint),101.0,14.0
Uttar Pradesh,Kharif     ,Maize,12031.0,21255.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),15.0,5.0
Uttar Pradesh,Kharif     ,Rice,15584.0,31620.0
Uttar Pradesh,Kharif     ,Urad,75.0,20.0
Uttar Pradesh,Rabi       ,Gram,135.0,119.0
Uttar Pradesh,Rabi       ,Masoor,222.0,125.0
Uttar Pradesh,Summer     ,Maize,2.0,2.0
Uttar Pradesh,Summer     ,Moong(Green Gram),469.0,300.0
Uttar Pradesh,Summer     ,Urad,31.0,17.0
Uttar Pradesh,Kharif     ,Arhar/Tur,3719.0,2727.0
Uttar Pradesh,Kharif     ,Cotton(lint),98.0,124.0
Uttar Pradesh,Kharif     ,Maize,11898.0,14331.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),17.0,8.0
Uttar Pradesh,Kharif     ,Rice,15049.0,32261.0
Uttar Pradesh,Kharif     ,Urad,91.0,38.0
Uttar Pradesh,Rabi       ,Gram,183.0,177.0
Uttar Pradesh,Rabi       ,Maize,3.0,4.0
Uttar Pradesh,Summer     ,Moong(Green Gram),482.0,149.0
Uttar Pradesh,Summer     ,Urad,36.0,17.0
Uttar Pradesh,Kharif     ,Arhar/Tur,3648.0,2834.0
Uttar Pradesh,Kharif     ,Cotton(lint),93.0,124.0
Uttar Pradesh,Kharif     ,Maize,11971.0,21871.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),20.0,6.0
Uttar Pradesh,Kharif     ,Rice,15652.0,30547.0
Uttar Pradesh,Kharif     ,Urad,90.0,38.0
Uttar Pradesh,Rabi       ,Gram,64.0,54.0
Uttar Pradesh,Rabi       ,Maize,2.0,3.0
Uttar Pradesh,Rabi       ,Masoor,223.0,139.0
Uttar Pradesh,Rabi       ,Moong(Green Gram),249.0,99.0
Uttar Pradesh,Rabi       ,Urad,31.0,17.0
Uttar Pradesh,Kharif     ,Arhar/Tur,3621.0,3962.0
Uttar Pradesh,Kharif     ,Cotton(lint),87.0,112.0
Uttar Pradesh,Kharif     ,Maize,12245.0,27172.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),37.0,10.0
Uttar Pradesh,Kharif     ,Rice,15784.0,42375.0
Uttar Pradesh,Kharif     ,Urad,59.0,24.0
Uttar Pradesh,Rabi       ,Gram,56.0,56.0
Uttar Pradesh,Rabi       ,Maize,2.0,3.0
Uttar Pradesh,Rabi       ,Masoor,223.0,178.0
Uttar Pradesh,Rabi       ,Moong(Green Gram),423.0,180.0
Uttar Pradesh,Rabi       ,Urad,29.0,14.0
Uttar Pradesh,Kharif     ,Cotton(lint),57.0,65.0
Uttar Pradesh,Kharif     ,Maize,7378.0,7459.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),31.0,21.0
Uttar Pradesh,Kharif     ,Rice,6498.0,14078.0
Uttar Pradesh,Kharif     ,Urad,44.0,18.0
Uttar Pradesh,Rabi       ,Gram,62.0,56.0
Uttar Pradesh,Rabi       ,Masoor,203.0,155.0
Uttar Pradesh,Summer     ,Moong(Green Gram),338.0,183.0
Uttar Pradesh,Summer     ,Urad,10.0,4.0
Uttar Pradesh,Kharif     ,Arhar/Tur,2666.0,2767.0
Uttar Pradesh,Kharif     ,Maize,3723.0,5499.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),15.0,8.0
Uttar Pradesh,Kharif     ,Rice,17908.0,35343.0
Uttar Pradesh,Kharif     ,Urad,47.0,11.0
Uttar Pradesh,Rabi       ,Gram,53.0,55.0
Uttar Pradesh,Rabi       ,Masoor,150.0,135.0
Uttar Pradesh,Summer     ,Moong(Green Gram),334.0,182.0
Uttar Pradesh,Summer     ,Urad,84.0,41.0
Uttar Pradesh,Kharif     ,Cotton(lint),14.0,2.0
Uttar Pradesh,Kharif     ,Maize,4210.0,7010.0
Uttar Pradesh,Kharif     ,Rice,20021.0,52898.0
Uttar Pradesh,Rabi       ,Gram,49.0,45.0
Uttar Pradesh,Kharif     ,Cotton(lint),30.0,6.0
Uttar Pradesh,Kharif     ,Maize,3119.0,3475.0
Uttar Pradesh,Kharif     ,Rice,15994.0,35619.0
Uttar Pradesh,Rabi       ,Gram,3.0,3.0
Uttar Pradesh,Kharif     ,Arhar/Tur,2587.0,4056.0
Uttar Pradesh,Kharif     ,Maize,3731.0,7009.0
Uttar Pradesh,Kharif     ,Rice,20170.0,40078.0
Uttar Pradesh,Rabi       ,Masoor,245.0,173.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1751.0,975.0
Uttar Pradesh,Kharif     ,Maize,1057.0,2078.0
Uttar Pradesh,Kharif     ,Rice,25054.0,62510.0
Uttar Pradesh,Kharif     ,Urad,8.0,4.0
Uttar Pradesh,Rabi       ,Masoor,181.0,131.0
Uttar Pradesh,Summer     ,Moong(Green Gram),212.0,147.0
Uttar Pradesh,Summer     ,Urad,68.0,38.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1548.0,1178.0
Uttar Pradesh,Kharif     ,Maize,1667.0,3663.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),1.0,1.0
Uttar Pradesh,Kharif     ,Rice,29549.0,56941.0
Uttar Pradesh,Kharif     ,Urad,66.0,36.0
Uttar Pradesh,Rabi       ,Maize,2.0,5.0
Uttar Pradesh,Rabi       ,Masoor,105.0,93.0
Uttar Pradesh,Summer     ,Moong(Green Gram),316.0,217.0
Uttar Pradesh,Summer     ,Urad,66.0,41.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1602.0,1285.0
Uttar Pradesh,Kharif     ,Maize,1046.0,1991.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),3.0,
Uttar Pradesh,Kharif     ,Rice,22014.0,52966.0
Uttar Pradesh,Kharif     ,Urad,15.0,6.0
Uttar Pradesh,Rabi       ,Masoor,90.0,72.0
Uttar Pradesh,Summer     ,Moong(Green Gram),39.0,31.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1485.0,1101.0
Uttar Pradesh,Kharif     ,Maize,820.0,1604.0
Uttar Pradesh,Kharif     ,Rice,23459.0,48701.0
Uttar Pradesh,Kharif     ,Urad,20.0,14.0
Uttar Pradesh,Rabi       ,Gram,1.0,1.0
Uttar Pradesh,Rabi       ,Masoor,127.0,89.0
Uttar Pradesh,Summer     ,Moong(Green Gram),301.0,319.0
Uttar Pradesh,Summer     ,Urad,82.0,51.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1070.0,881.0
Uttar Pradesh,Kharif     ,Maize,1043.0,2253.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),4.0,2.0
Uttar Pradesh,Kharif     ,Rice,22276.0,49809.0
Uttar Pradesh,Kharif     ,Urad,5.0,3.0
Uttar Pradesh,Rabi       ,Masoor,94.0,83.0
Uttar Pradesh,Summer     ,Moong(Green Gram),429.0,338.0
Uttar Pradesh,Summer     ,Urad,82.0,54.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1260.0,1087.0
Uttar Pradesh,Kharif     ,Maize,739.0,1752.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),4.0,2.0
Uttar Pradesh,Kharif     ,Rice,23455.0,49772.0
Uttar Pradesh,Kharif     ,Urad,1.0,1.0
Uttar Pradesh,Rabi       ,Masoor,191.0,170.0
Uttar Pradesh,Summer     ,Moong(Green Gram),339.0,233.0
Uttar Pradesh,Summer     ,Urad,82.0,57.0
Uttar Pradesh,Kharif     ,Arhar/Tur,3745.0,4230.0
Uttar Pradesh,Kharif     ,Maize,572.0,1368.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),6.0,2.0
Uttar Pradesh,Kharif     ,Rice,13750.0,33660.0
Uttar Pradesh,Kharif     ,Urad,23.0,10.0
Uttar Pradesh,Rabi       ,Masoor,33.0,23.0
Uttar Pradesh,Summer     ,Moong(Green Gram),261.0,157.0
Uttar Pradesh,Summer     ,Urad,73.0,42.0
Uttar Pradesh,Kharif     ,Arhar/Tur,932.0,595.0
Uttar Pradesh,Kharif     ,Maize,213.0,362.0
Uttar Pradesh,Kharif     ,Rice,22522.0,62701.0
Uttar Pradesh,Kharif     ,Urad,12.0,6.0
Uttar Pradesh,Rabi       ,Masoor,7.0,4.0
Uttar Pradesh,Summer     ,Moong(Green Gram),251.0,194.0
Uttar Pradesh,Summer     ,Urad,78.0,42.0
Uttar Pradesh,Kharif     ,Arhar/Tur,2071.0,1457.0
Uttar Pradesh,Kharif     ,Maize,13719.0,24626.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),19.0,8.0
Uttar Pradesh,Kharif     ,Rice,13719.0,31372.0
Uttar Pradesh,Kharif     ,Urad,195.0,81.0
Uttar Pradesh,Rabi       ,Gram,178.0,155.0
Uttar Pradesh,Rabi       ,Masoor,393.0,333.0
Uttar Pradesh,Summer     ,Maize,183.0,289.0
Uttar Pradesh,Summer     ,Moong(Green Gram),326.0,153.0
Uttar Pradesh,Summer     ,Rice,12.0,27.0
Uttar Pradesh,Summer     ,Urad,241.0,151.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1684.0,607.0
Uttar Pradesh,Kharif     ,Cotton(lint),21.0,3.0
Uttar Pradesh,Kharif     ,Maize,10229.0,11508.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),14.0,5.0
Uttar Pradesh,Kharif     ,Rice,18134.0,36424.0
Uttar Pradesh,Kharif     ,Urad,135.0,36.0
Uttar Pradesh,Rabi       ,Gram,88.0,78.0
Uttar Pradesh,Rabi       ,Masoor,424.0,238.0
Uttar Pradesh,Summer     ,Maize,245.0,248.0
Uttar Pradesh,Summer     ,Moong(Green Gram),197.0,126.0
Uttar Pradesh,Summer     ,Rice,3.0,6.0
Uttar Pradesh,Summer     ,Urad,143.0,80.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1381.0,1013.0
Uttar Pradesh,Kharif     ,Cotton(lint),24.0,29.0
Uttar Pradesh,Kharif     ,Maize,7259.0,10562.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),7.0,3.0
Uttar Pradesh,Kharif     ,Rice,20830.0,44729.0
Uttar Pradesh,Kharif     ,Urad,141.0,58.0
Uttar Pradesh,Rabi       ,Gram,69.0,67.0
Uttar Pradesh,Rabi       ,Maize,192.0,278.0
Uttar Pradesh,Summer     ,Moong(Green Gram),137.0,43.0
Uttar Pradesh,Summer     ,Urad,95.0,44.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1380.0,1072.0
Uttar Pradesh,Kharif     ,Cotton(lint),9.0,12.0
Uttar Pradesh,Kharif     ,Maize,4840.0,8814.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),5.0,1.0
Uttar Pradesh,Kharif     ,Rice,21726.0,43067.0
Uttar Pradesh,Kharif     ,Urad,206.0,86.0
Uttar Pradesh,Rabi       ,Gram,22.0,19.0
Uttar Pradesh,Rabi       ,Maize,209.0,339.0
Uttar Pradesh,Rabi       ,Masoor,383.0,240.0
Uttar Pradesh,Rabi       ,Moong(Green Gram),119.0,47.0
Uttar Pradesh,Rabi       ,Urad,74.0,40.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1571.0,1193.0
Uttar Pradesh,Kharif     ,Cotton(lint),11.0,12.0
Uttar Pradesh,Kharif     ,Maize,5600.0,11978.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),14.0,4.0
Uttar Pradesh,Kharif     ,Rice,21142.0,49840.0
Uttar Pradesh,Kharif     ,Urad,437.0,178.0
Uttar Pradesh,Rabi       ,Gram,20.0,20.0
Uttar Pradesh,Rabi       ,Maize,249.0,406.0
Uttar Pradesh,Rabi       ,Masoor,287.0,230.0
Uttar Pradesh,Rabi       ,Moong(Green Gram),129.0,55.0
Uttar Pradesh,Rabi       ,Urad,88.0,42.0
Uttar Pradesh,Kharif     ,Cotton(lint),10.0,12.0
Uttar Pradesh,Kharif     ,Maize,4009.0,3360.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),10.0,7.0
Uttar Pradesh,Kharif     ,Rice,17552.0,41996.0
Uttar Pradesh,Kharif     ,Urad,504.0,201.0
Uttar Pradesh,Rabi       ,Gram,11.0,10.0
Uttar Pradesh,Rabi       ,Maize,190.0,210.0
Uttar Pradesh,Rabi       ,Masoor,264.0,202.0
Uttar Pradesh,Summer     ,Moong(Green Gram),81.0,44.0
Uttar Pradesh,Summer     ,Urad,81.0,33.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1867.0,1595.0
Uttar Pradesh,Kharif     ,Maize,3727.0,6735.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),13.0,7.0
Uttar Pradesh,Kharif     ,Rice,19549.0,45904.0
Uttar Pradesh,Kharif     ,Urad,525.0,124.0
Uttar Pradesh,Rabi       ,Gram,10.0,20.0
Uttar Pradesh,Rabi       ,Masoor,261.0,235.0
Uttar Pradesh,Summer     ,Maize,194.0,265.0
Uttar Pradesh,Summer     ,Moong(Green Gram),71.0,39.0
Uttar Pradesh,Summer     ,Urad,83.0,41.0
Uttar Pradesh,Kharif     ,Cotton(lint),3.0,1.0
Uttar Pradesh,Kharif     ,Maize,3353.0,5408.0
Uttar Pradesh,Kharif     ,Rice,20309.0,49123.0
Uttar Pradesh,Rabi       ,Gram,23.0,21.0
Uttar Pradesh,Rabi       ,Maize,1.0,5.0
Uttar Pradesh,Kharif     ,Maize,4346.0,7162.0
Uttar Pradesh,Kharif     ,Rice,21841.0,50584.0
Uttar Pradesh,Rabi       ,Gram,315.0,281.0
Uttar Pradesh,Kharif     ,Arhar/Tur,2046.0,1964.0
Uttar Pradesh,Kharif     ,Maize,2654.0,5244.0
Uttar Pradesh,Kharif     ,Rice,21606.0,49326.0
Uttar Pradesh,Rabi       ,Gram,6.0,5.0
Uttar Pradesh,Rabi       ,Masoor,198.0,139.0
Uttar Pradesh,Summer     ,Maize,79.0,105.0
Uttar Pradesh,Kharif     ,Arhar/Tur,2192.0,1870.0
Uttar Pradesh,Kharif     ,Maize,3118.0,6130.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),22.0,4.0
Uttar Pradesh,Kharif     ,Rice,20949.0,49921.0
Uttar Pradesh,Kharif     ,Urad,371.0,162.0
Uttar Pradesh,Rabi       ,Gram,5.0,4.0
Uttar Pradesh,Rabi       ,Masoor,194.0,140.0
Uttar Pradesh,Summer     ,Maize,37.0,53.0
Uttar Pradesh,Summer     ,Moong(Green Gram),72.0,50.0
Uttar Pradesh,Summer     ,Urad,66.0,37.0
Uttar Pradesh,Kharif     ,Arhar/Tur,2284.0,1737.0
Uttar Pradesh,Kharif     ,Maize,1846.0,4951.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),29.0,11.0
Uttar Pradesh,Kharif     ,Rice,23436.0,59035.0
Uttar Pradesh,Kharif     ,Urad,456.0,245.0
Uttar Pradesh,Rabi       ,Gram,5.0,5.0
Uttar Pradesh,Rabi       ,Masoor,263.0,232.0
Uttar Pradesh,Summer     ,Maize,25.0,38.0
Uttar Pradesh,Summer     ,Moong(Green Gram),85.0,58.0
Uttar Pradesh,Summer     ,Urad,125.0,78.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1922.0,1541.0
Uttar Pradesh,Kharif     ,Maize,2049.0,3899.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),58.0,9.0
Uttar Pradesh,Kharif     ,Rice,22340.0,61368.0
Uttar Pradesh,Kharif     ,Urad,248.0,95.0
Uttar Pradesh,Rabi       ,Gram,3.0,2.0
Uttar Pradesh,Rabi       ,Maize,2.0,6.0
Uttar Pradesh,Rabi       ,Masoor,252.0,202.0
Uttar Pradesh,Summer     ,Banana,62.0,2550.0
Uttar Pradesh,Summer     ,Maize,51.0,74.0
Uttar Pradesh,Summer     ,Moong(Green Gram),194.0,155.0
Uttar Pradesh,Summer     ,Urad,124.0,77.0
Uttar Pradesh,Kharif     ,Arhar/Tur,2057.0,1350.0
Uttar Pradesh,Kharif     ,Cotton(lint),2.0,
Uttar Pradesh,Kharif     ,Maize,1747.0,4465.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),105.0,49.0
Uttar Pradesh,Kharif     ,Rice,30102.0,76730.0
Uttar Pradesh,Kharif     ,Urad,714.0,482.0
Uttar Pradesh,Rabi       ,Gram,2.0,2.0
Uttar Pradesh,Rabi       ,Masoor,233.0,163.0
Uttar Pradesh,Summer     ,Maize,78.0,114.0
Uttar Pradesh,Summer     ,Moong(Green Gram),219.0,232.0
Uttar Pradesh,Summer     ,Urad,147.0,92.0
Uttar Pradesh,Kharif     ,Arhar/Tur,1813.0,1266.0
Uttar Pradesh,Kharif     ,Maize,1490.0,3285.0
Uttar Pradesh,Kharif     ,Moong(Green Gram),61.0,26.0
Uttar Pradesh,Kharif     ,Rice,29971.0,81731.0
Uttar Pradesh,Kharif     ,Urad,829.0,555.0
Uttar Pradesh,Rabi       ,Masoor,261.0,230.0
